3.80E+00,4.14E+00
5.88E+00,4.08E+00
1.84E+01,4.01E+00
5.79E+01,3.97E+00
1.04E+02,3.95E+00
1.50E+02,3.94E+00
1.95E+02,3.92E+00
2.41E+02,3.90E+00
2.87E+02,3.89E+00
3.33E+02,3.87E+00
3.79E+02,3.85E+00
4.24E+02,3.84E+00
4.70E+02,3.82E+00
5.16E+02,3.80E+00
5.62E+02,3.78E+00
6.08E+02,3.77E+00
6.53E+02,3.75E+00
6.99E+02,3.74E+00
7.45E+02,3.72E+00
7.91E+02,3.71E+00
8.37E+02,3.70E+00
8.82E+02,3.68E+00
9.28E+02,3.67E+00
9.74E+02,3.65E+00
1.02E+03,3.64E+00
1.07E+03,3.63E+00
1.11E+03,3.61E+00
1.16E+03,3.60E+00
1.20E+03,3.59E+00
1.25E+03,3.57E+00
1.29E+03,3.56E+00
1.34E+03,3.54E+00
1.39E+03,3.53E+00
1.43E+03,3.51E+00
1.48E+03,3.50E+00
1.52E+03,3.49E+00
1.57E+03,3.47E+00
1.62E+03,3.46E+00
1.66E+03,3.45E+00
1.71E+03,3.44E+00
1.75E+03,3.43E+00
1.80E+03,3.42E+00
1.84E+03,3.41E+00
1.89E+03,3.40E+00
1.94E+03,3.39E+00
1.98E+03,3.38E+00
2.03E+03,3.37E+00
2.07E+03,3.36E+00
2.12E+03,3.35E+00
2.17E+03,3.34E+00
2.21E+03,3.33E+00
2.26E+03,3.32E+00
2.30E+03,3.31E+00
2.35E+03,3.30E+00
2.39E+03,3.29E+00
2.44E+03,3.28E+00
2.49E+03,3.26E+00
2.53E+03,3.25E+00
2.58E+03,3.24E+00
2.62E+03,3.22E+00
2.67E+03,3.21E+00
2.71E+03,3.19E+00
2.76E+03,3.18E+00
2.81E+03,3.16E+00
2.85E+03,3.15E+00
2.90E+03,3.13E+00
2.94E+03,3.11E+00
2.99E+03,3.09E+00
3.04E+03,3.07E+00
3.08E+03,3.04E+00
3.13E+03,3.01E+00
3.17E+03,2.97E+00
3.21E+03,2.92E+00
3.24E+03,2.87E+00
3.27E+03,2.81E+00
3.29E+03,2.75E+00
3.30E+03,2.69E+00
3.31E+03,2.64E+00
3.32E+03,2.58E+00
3.33E+03,2.51E+00
