5.88E+00,3.68E+00
5.88E+00,3.63E+00
9.00E+00,3.57E+00
2.46E+01,3.49E+00
7.04E+01,3.49E+00
1.16E+02,3.51E+00
1.62E+02,3.53E+00
2.08E+02,3.54E+00
2.54E+02,3.55E+00
2.99E+02,3.55E+00
3.45E+02,3.55E+00
3.91E+02,3.55E+00
4.37E+02,3.54E+00
4.83E+02,3.53E+00
5.29E+02,3.52E+00
5.74E+02,3.51E+00
6.20E+02,3.51E+00
6.66E+02,3.50E+00
7.12E+02,3.48E+00
7.58E+02,3.47E+00
8.03E+02,3.46E+00
8.49E+02,3.44E+00
8.95E+02,3.43E+00
9.41E+02,3.41E+00
9.87E+02,3.40E+00
1.03E+03,3.38E+00
1.08E+03,3.37E+00
1.12E+03,3.35E+00
1.17E+03,3.33E+00
1.22E+03,3.32E+00
1.26E+03,3.30E+00
1.31E+03,3.28E+00
1.35E+03,3.27E+00
1.40E+03,3.25E+00
1.44E+03,3.23E+00
1.49E+03,3.21E+00
1.54E+03,3.20E+00
1.58E+03,3.18E+00
1.63E+03,3.17E+00
1.67E+03,3.15E+00
1.72E+03,3.13E+00
1.77E+03,3.12E+00
1.81E+03,3.10E+00
1.86E+03,3.08E+00
1.90E+03,3.06E+00
1.95E+03,3.05E+00
1.99E+03,3.03E+00
2.04E+03,3.01E+00
2.09E+03,2.99E+00
2.13E+03,2.97E+00
2.18E+03,2.94E+00
2.22E+03,2.92E+00
2.27E+03,2.90E+00
2.32E+03,2.87E+00
2.36E+03,2.84E+00
2.41E+03,2.81E+00
2.45E+03,2.78E+00
2.50E+03,2.75E+00
2.54E+03,2.71E+00
2.59E+03,2.68E+00
2.64E+03,2.64E+00
2.68E+03,2.61E+00
2.73E+03,2.56E+00
2.77E+03,2.52E+00
2.80E+03,2.50E+00
