84.01667957493697, 4.033184354791883
189.5580639212369, 3.9867669853632823
295.46749605783657, 3.953047264700016
401.28859672476415, 3.916280108333069
506.99192209879595, 3.875449704361215
612.7983008541116, 3.838174642043654
718.6635672558753, 3.802931203528548
824.5877213040869, 3.7697193888158944
930.7179821148661, 3.7436182574118284
1036.7304676327494, 3.7134538784028557
1142.772396973857, 3.6843053112951094
1248.8143263149643, 3.655156744187363
1354.8268118328476, 3.6249923651783904
1460.765687792671, 3.5922884564163504
1566.8223390453907, 3.5636477952592176
1672.849546474886, 3.533991322200858
1779.0092511088894, 3.5089060026980188
1885.1836776545044, 3.484328589145793
1991.3433822885074, 3.459243269642954
2097.6061403037947, 3.4377132917944087
2203.883620230694, 3.4166912198964763
2310.131656334369, 3.394653336097318
2416.379692438044, 3.3726154522981586
2522.6130066301075, 3.3500696625483863
2628.6549359712144, 3.3209210954406405
2734.6821434007097, 3.291264622382281
2840.488522156026, 3.2539895600647206
2946.103516060386, 3.210111720389186
3051.3357402628344, 3.1530283259977034
3155.6552059453397, 3.0644547626681917
3244.6141970996932, 2.9487987093959784
3308.925027737686, 2.8208709204402056
3353.904148190194, 2.6964709717899513
3388.9643806941294, 2.5651053097662886
3410.78593418099, 2.479859102932079
