0.00E+00,3.25E+00
0.00E+00,3.15E+00
0.00E+00,3.09E+00
0.00E+00,3.01E+00
0.00E+00,2.93E+00
0.00E+00,2.86E+00
0.00E+00,2.78E+00
0.00E+00,2.70E+00
0.00E+00,2.62E+00
0.00E+00,2.54E+00
0.00E+00,2.46E+00
0.00E+00,2.39E+00
0.00E+00,2.31E+00
0.00E+00,2.23E+00
0.00E+00,2.15E+00
0.00E+00,2.08E+00
0.00E+00,3.28E+00
0.00E+00,3.28E+00
0.00E+00,3.28E+00
0.00E+00,3.28E+00
0.00E+00,3.28E+00
0.00E+00,3.28E+00
2.34E+01,3.28E+00
2.65E+01,3.28E+00
2.96E+01,3.28E+00
3.27E+01,3.28E+00
3.58E+01,3.28E+00
3.90E+01,3.28E+00
4.21E+01,3.28E+00
4.52E+01,3.28E+00
4.83E+01,3.28E+00
5.15E+01,3.28E+00
5.46E+01,3.28E+00
5.73E+01,3.28E+00
6.31E+01,3.28E+00
6.62E+01,3.28E+00
6.93E+01,3.28E+00
7.25E+01,3.28E+00
7.56E+01,3.28E+00
7.87E+01,3.28E+00
8.18E+01,3.28E+00
8.50E+01,3.28E+00
8.81E+01,3.28E+00
9.12E+01,3.28E+00
9.43E+01,3.28E+00
9.75E+01,3.28E+00
1.01E+02,3.28E+00
1.04E+02,3.28E+00
1.07E+02,3.26E+00
1.08E+02,3.16E+00
1.09E+02,3.07E+00
1.10E+02,2.96E+00
1.11E+02,2.88E+00
1.13E+02,2.80E+00
1.14E+02,2.71E+00
1.16E+02,2.62E+00
1.19E+02,2.54E+00
1.21E+02,2.47E+00
1.24E+02,2.39E+00
1.27E+02,2.34E+00
1.30E+02,2.31E+00
1.33E+02,2.29E+00
1.36E+02,2.28E+00
1.39E+02,2.26E+00
1.42E+02,2.24E+00
1.46E+02,2.21E+00
1.49E+02,2.19E+00
1.52E+02,2.16E+00
1.55E+02,2.14E+00
1.58E+02,2.13E+00
1.61E+02,2.11E+00
1.64E+02,2.10E+00
1.67E+02,2.09E+00
1.71E+02,2.08E+00
1.74E+02,2.07E+00
1.77E+02,2.06E+00
1.80E+02,2.05E+00
1.82E+02,2.04E+00
